ID,Des,NPC,Title,AntecedentQuest,OutPutText,Choice1,Choice1Event,Choice2,Choice2Event,Choice3ConditionMBTI,Choice3ConditionValue,Choice3,Choice3Event
30_3_5_014,5층 보스와의 조우_14회차 대사,드뷔시,깊은 두려움에 빠진 은하의 침략자,31_1_1_075,아… 탐험자.\\n내 앞에 있는 네놈은 환영인가 현실인가?\\n…...\\n현실의 존재로군.\\n나는 이제 은하제국이라는 찬란한 미래로... 눈앞의 두려움을 외면할 수 없네.\\n............\\n두렵다.\\n네놈이 영원히 나에게 찾아와 이렇게 말을 걸고 전투를 시작하는 환영이\\n끝없이… 끝없이 되풀이 되고 있다.\\n어떻게 해야 이 고통의 굴레가 끝날 것인가.\\n나의 환영 마법은 네 에너지가 다할 때까지 이어질 뿐#\\n비틀린 시공간을 내 마음대로 되돌릴 방법은 없다.\\n그러니 방법은 단 하나.\\n어떠한 수단을 쓰든#\\n어떠한 방법을 활용하든#\\n널... 쓰러뜨릴 것이다!,<확인>,31_2_2_075\\n0,0,0,0,0.0,0,0
30_3_5_015,5층 보스와의 조우_15회차 대사,드뷔시,심연을 들여다 본 환영술사,31_1_1_080,아# 그대인가. …또 와버렸군.\\n나는 이제 지쳤다네.\\n암흑 에너지는 충분하지만# 심신이 버티지 못하고 있어.\\n그대를 물리치기 위해#\\n이 굴레에서 벗어나기 위해 나는…\\n기어코 금기에 손을 댔다.\\n<심연>을 들여다 보기 시작한 것이다.\\n차원과 차원 사이에 생긴 빈 틈.\\n그 틈새에 암흑 에너지를 흘려보내면 심연이 드러나지.\\n곧 정답을 찾을 수 있을 것이네.\\n광명# 이데아와 소피아# 견고한 순환과 찰나의 단절.\\n...찾을 수 있을 것이네.\\n......찾을 수 있을 것이네.\\n그 때까지 무의미한 전투를 이어가보세나.,<확인>,31_2_2_080\\n0,0,0,0,0.0,0,0
30_3_5_016,5층 보스와의 조우_16회차 대사,드뷔시,꿈과 현실의 경계에 선 환영술사,31_1_1_085,탐험자…? 자네인가.\\n거대한 골렘이 졸개들을 이끌고 세계수를 향해 다가오고 있네.\\n비전 마법과 소환 마법으로 적들을 물리쳤다만#\\n다음에 다시 습격해올 수도 있네.\\n그렇다면 이번에는 환영 마법으로…\\n…\\n......\\n환영...?\\n세계수? 골렘?\\n내가 대체 무슨 말을 하고 있는 것이지?\\n하하... 심연을 너무 오래 들여다 봤군.\\n다른 차원에서 일어난 일에 너무 몰두한 모양이야.\\n...탐험자# 그런 눈으로 보지 말게.\\n나는 궁극의 해답에 매우 근접했다.\\n방해할 생각이라면 어서 날 해치우게.\\n나는 뒤틀린 시공간의 다른 저편에서 깨달음의 때를 준비할 테니.,<확인>,31_2_2_085\\n0,0,0,0,0.0,0,0
30_3_5_017,5층 보스와의 조우_17회차 대사,드뷔시,환희에 가득찬 환영의 지배자,31_1_1_090,찾았어# 찾았다고!\\n네놈을 쓰러뜨릴 절대불변의 해답을 말이다!\\n그래# 나는 환영술사 드뷔시.\\n드림스토커의 수장이자#\\n온 우주의 지배자#\\n은하제국의 황제이자 신위(神位)에 오를 자다.\\n심연의 끝에서 어둠의 신께서 내게 속삭이셨다.\\n너의 기억을 빼앗아 암흑 에너지로 모두 변환한 뒤#\\n어둠의 신께 바치면 모든 소원을 이루어 주신다고 하셨다!\\n너를 쓰러뜨린 뒤# 너의 탐험자 동료들도 전부 해치우겠다.\\n물론 너의 그 가증스러운 드릴도 함께 말이다.\\n크하하핫!!\\n자아# 이리 오너라.\\n너에게 더 이상의 승산은 없다!,<확인>,31_2_2_090\\n0,0,0,0,0.0,0,0
30_3_5_018,5층 보스와의 조우_18회차 대사,드뷔시,어둠에 잠식된 허무의 괴물,31_1_1_095,…\\n…...\\n…......\\n전투를# 시작하도록 하지.,<확인>,31_2_2_095\\n0,0,0,0,0.0,0,0
30_3_5_019,5층 보스와의 조우_19회차 대사,드뷔시,드릴을 두려워하는 허무의 환영술사,31_1_1_100,모든 비극은 네가 드릴을 가졌기에 시작됐다.\\n드릴# 악마보다 더 잔혹하고 천사보다 더 냉혹한 가젯이여!\\n드릴이 허공에 새기는 무한한 나선이 날 옭아매고 있다.\\n......두렵다.\\n그대와# 그대가 가진 드릴이 너무나도 두렵다.\\n드릴로 인해 수천 수만 개의 구멍이 나 고통스럽게 스러진 뒤#\\n비틀린 시공간 너머에서 다시 태어나 또 다시 고통받을 것이 두렵다.\\n…보헌의 말을 믿었어야 했는데.\\n너의 우주선을 격추시킬 때# 그 드릴을 빼앗아 보헌에게 넘겨주었더라면\\n이런 비극은 없었을 것을...\\n나는 모든 것을 포기했네.\\n우주 정복도# 너의 기억도# 전부 없었던 것으로 하겠네.\\n그저... 이 순간이 고통없이 지나가길 바랄 뿐.,<확인>,31_2_2_100\\n0,0,0,0,0.0,0,0
30_3_5_020,5층 보스와의 조우_20회차 대사,드뷔시,체념과 한숨으로 일관된 시공의 괴물,31_1_1_105,탐험자# 몇 번을 찾아와도 이 뒤틀린 시공간을 되돌릴 방법은 내게 없네.\\n모든 것은 그대에게 달린 일일세.\\n내가 빼앗았던 기억도 대부분 돌아오지 않았나?\\n그토록 강력한 드릴이 있다면# 스스로 해결하게.\\n시공간을 뚫고 나가버리란 말일세!,<확인>,31_2_2_105\\n0,0,0,0,0.0,0,0
30_3_5_021,5층 보스와의 조우_21회차 대사,드뷔시,체념과 한숨으로 일관된 시공의 괴물,31_1_1_110,아직도 찾아오는가?\\n그렇게나 겨루고 싶다면 나# 드뷔시가 상대해 주지!,<확인>,31_2_2_110\\n0,0,0,0,0.0,0,0
30_2_0_002_0,티무스_포션_1,티무스,호기심이 가득한,0,오? 마침 잘됐다.\\n너말야 나 좀 도와 주지 않을래?,그래,30_2_0_002_1,아니,30_2_0_002_2,E,49.9,누구야 너는?,30_2_0_002_3
30_2_0_002_1,티무스_포션_1_1,티무스,호기심이 가득한,0,정말? 무슨 일인지 듣지도 않고 도와준다니! 너 정말 최고구나!!\\n엄청 간단한 일이야 내가 새로 조합한 포션 몇개를 마셔주고 효과를 확인해주기만 하면 돼!,맡겨만 줘,30_2_0_002_1_1,어... 갑자기 배가 아픈데...?,30_2_0_002_1_2,0,0.0,0,0
30_2_0_002_1_1,티무스_포션_1_1_1,티무스,호기심이 가득한,0,해준다니 정말 고마워! 여기 포션을 줄께!\\n다음에 만났을 때 어땠는지 꼭 알려줘!,<확인>,32_3_001\\n31_2_3_001\\n0,0,0,0,0.0,0,0
30_2_0_002_1_2,티무스_포션_1_1_2,티무스,호기심이 가득한,0,걱정마! 내 이론에 따르면 이 포션에는 복통에도 탁월한 효과가 있을거야!,아니...그,30_2_0_002_1_3,0,0,0,0.0,0,0
30_2_0_002_1_3,티무스_포션_1_1_2_1,티무스,호기심이 가득한,0,해준다니 정말 고마워! 여기 포션을 줄께!\\n다음에 만났을 때 어땠는지 꼭 알려줘!,<확인>,32_3_001\\n31_2_3_001\\n0,0,0,0,0.0,0,0
30_2_0_002_2,티무스_포션_1_2,티무스,호기심이 가득한,0,그래... 아쉽네...,<확인>,\\n0,0,0,0,0.0,0,0
30_2_0_002_3,티무스_포션_1_3,티무스,호기심이 가득한,0,내 이름은 티무스인데#  사실 내가 새로운 포션 몇개를 조합했는데 임상실험이 필요했거든.\\n혹시 나대신 이 포션을 마셔주면 안될까?,그래,30_2_0_002_3_1,네가 직접 마시면 되는 거 아냐?,30_2_0_002_3_2,0,0.0,0,0
30_2_0_002_3_1,티무스_포션_1_3_1,티무스,호기심이 가득한,0,해준다니 정말 고마워! 여기 포션을 줄께!\\n다음에 만났을 때 어땠는지 꼭 알려줘!,<확인>,32_3_001\\n31_2_3_001,0,0,0,0.0,0,0
30_2_0_002_3_2,티무스_포션_1_3_2,티무스,호기심이 가득한,0,아쉽게도 그럴수가 없어.\\n여러 포션을 제작하면서 이것저것 마셔봤더니 어지간한 효과는 티가 안나더라.,그래,30_2_0_002_3_3,그래도 싫어,30_2_0_002_3_4,0,0.0,0,0
30_2_0_002_3_3,티무스_포션_1_3_2_1,티무스,호기심이 가득한,0,해준다니 정말 고마워! 여기 포션을 줄께!\\n다음에 만났을 때 어땠는지 꼭 알려줘!,<확인>,32_3_001\\n31_2_3_001,0,0,0,0.0,0,0
30_2_0_002_3_4,티무스_포션_1_3_2_2,티무스,호기심이 가득한,0,그래... 아쉽네...,<확인>,\\n0,0,0,0,0.0,0,0
30_2_0_058_0,티무스_행운의 편지,티무스,무책임한,0,이봐!!!\\n거기 너!!!,누구# 저요?,30_2_0_058_1_0,0,0,0,0.0,0,0
30_2_0_058_1_0,티무스_행운의 편지_1,티무스,무책임한,0,그래!!!\\n너말야 너!!!,무슨 일이죠?,30_2_0_058_1_1,0,0,0,0.0,0,0
30_2_0_058_1_1,티무스_행운의 편지_1_1,티무스,무책임한,0,이거 받아!!!\\n떨어트리면 안된다!!,(받는다.),30_2_0_058_1_2,(안 받는다.),30_2_0_058_2_0,0,0.0,0,0
30_2_0_058_1_2,티무스_행운의 편지_1_1_1,티무스,무책임한,0,우후~ 받았지?\\n받은거다!!,이게 뭔데?,30_2_0_058_1_3,0,0,0,0.0,0,0
30_2_0_058_1_3,티무스_행운의 편지_1_1_1_1,티무스,무책임한,0,그 편지는 브리티시 성운에서 시작된건데...\\n가지고 있는 자에게 불행을 안겨준다는 성물이야...!\\n불행을 피할 방법은 오직 하나...!\\n다른 사람에게 건네주는 방법 뿐이래!,뭐야? 미신 아냐?,30_2_0_058_1_4,헉# 어떻게 하지?,30_2_0_058_1_7,0,0.0,0,0
30_2_0_058_1_4,티무스_행운의 편지_1_1_1_1_1,티무스,무책임한,0,갈!!!!!\\n나도 처음에 그렇게 생각했지만 아니었어...!\\n너도 지금부터 내가 하는 말을 안 들으면#\\n큰코 다칠거야...!,(편지를 버린다.),30_2_0_058_1_5,어떻게 해야해...?,30_2_0_058_1_7,0,0.0,0,0
30_2_0_058_1_5,티무스_행운의 편지_1_1_1_1_1_1,티무스,무책임한,0,으앗!!!!\\n너 지금 뭐하는거야!!!!!\\n큰일이야# 어서 빨리 여기서 벗어나야해!!,호들갑은... 응...?,30_2_0_058_1_6,0,0,0,0.0,0,0
30_2_0_058_1_7,티무스_행운의 편지_1_1_1_1_1_2,티무스,무책임한,0,내가 아주 우연히도 말이야#\\n그 불행을 막아주는 성물을 얻었단 말야...!\\n하지만 지금 나는 그 편지를 가지고 있지 않으니#\\n나에겐 쓸모가 없어 그러니까 이 성물을 내가 너에게 팔게!,사기잖아.,30_2_0_058_1_8,0,0,0,0.0,0,0
30_2_0_058_1_8,티무스_행운의 편지_1_1_1_1_1_2,티무스,무책임한,0,갈!!!!!\\n나도 마음같아선 그냥 주고싶지만#\\n나도 이걸 구하느라 엄청 고생했단 말야!!\\n자# 어서 선택해!,사실일수도 있으니... 살게.,30_2_0_058_1_9,바보같아. (편지를 버린다.),30_2_0_058_1_5,0,0.0,0,0
30_2_0_058_1_9,티무스_행운의 편지_1_1_1_1_1_2_1,티무스,무책임한,0,헤헷# 좋은 선택이야!\\n분명 후회하지 않을거야!\\n명심해. 반드시 그 두개는 항상 가지고 있어야해...!,뭔가 좀 찜찜한걸...,32_2_017\\n0,0,0,0,0.0,0,0
30_2_0_058_2_0,티무스_행운의 편지_1_1_2,티무스,무책임한,0,으악!!!!!\\n너 지금 뭐하는거야!!!!!\\n큰일이야!!!!,대체 뭔데? 응...?,30_2_0_058_2_1,0,0,0,0.0,0,0
30_2_0_058_2_2,티무스_행운의 편지_1_1_2_1_1,티무스,무책임한,0,와... 진짜였어...!\\n성물의 힘은 진짜였다고...!\\n(티무스는 두려움에 떨면서 저 멀리 사라졌다.),<확인>,\\n0,0,0,0,0.0,0,0
30_2_0_063_0,티무스_거래,티무스,수상한 상인,0,이봐# 이봐!\\n여기야!\\n혹시 특별한 유물을 살 생각이 없나?,특별한 유물?,30_2_0_063_1_0,0,0,0,0.0,0,0
30_2_0_063_1_0,티무스_거래_1,티무스,수상한 상인,0,그래# 아주 특별한 효과를 발휘하는 유물이지.\\n어때? 관심 있으면 아주 싼 가격에 팔아주지.,무슨 효과가 있는데?,30_2_0_063_1_1,0,0,0,0.0,0,0
30_2_0_063_1_1,티무스_거래_1_1,티무스,수상한 상인,0,나도 몰라.\\n엄청 좋은 효과가 나올지#\\n아니면 나쁜 효과가 나올지.,좋아# 맘에 들어. 살게,30_2_0_063_1_2,뭐야# 그게? 안 사,30_2_0_063_2,0,0.0,0,0
30_2_0_063_1_2,티무스_거래_1_1_1,티무스,수상한 상인,0,현명한 선택이야.\\n단돈 200골드에 팔아주지.,좋아.,30_2_0_063_1_3,역시 안 살래.,30_2_0_063_2,0,0.0,0,0
30_2_0_063_1_3,티무스_거래_1_1_1_1,티무스,수상한 상인,0,으음~ 감사합니다.,<확인>,32_1_046\\n32_3_020\\n0,0,0,0,0.0,0,0
30_2_0_063_2,티무스_거절,티무스,수상한 상인,0,그래? 아쉽네...,<확인>,\\n0,0,0,0,0.0,0,0
30_2_0_065_0,티무스_노래,티무스,감성적인,0,이봐# 친구!\\n잠깐만 와줘!,뭔데?,30_2_0_065_1_0,0,0,0,0.0,0,0
30_2_0_065_1_0,티무스_노래_1,티무스,감성적인,0,내가 노래를 하나 작곡했는데#\\n한번 듣고 감상을 들려줬으면 좋겠어!,한 번 해봐.,30_2_0_065_1_1,0,0,0,0.0,0,0
30_2_0_065_1_1,티무스_노래_2,티무스,감성적인,0,좋아# 시작한다!\\n(티무스는 노래를 시작했다.),음...,30_2_0_065_1_2,(자리를 뜬다.),30_2_0_065_1_9,0,0.0,0,0
30_2_0_065_1_2,티무스_노래_3,티무스,감성적인,0,(티무스는 감미롭게 부르고 있다.),오...,30_2_0_065_1_3,(자리를 뜬다.),30_2_0_065_1_9,0,0.0,0,0
30_2_0_065_1_3,티무스_노래_4,티무스,감성적인,0,(티무스는 갑자기 격렬하게 노래를 부르기 시작했다.),응...?,30_2_0_065_1_4\\n32_3_022,(자리를 뜬다.),30_2_0_065_1_9,0,0.0,0,0
30_2_0_065_1_4,티무스_노래_4,티무스,지옥의 문지기,0,(티무스는 끔찍한 소리를 내기 시작했다.),으악!!,30_2_0_065_1_5\\n32_3_022,(도망간다.),30_2_0_065_1_9,0,0.0,0,0
30_2_0_065_1_5,티무스_노래_5,티무스,지옥에서 올라온,0,(티무스는 절규의 메아리를 울리기 시작했다.),그만!!,30_2_0_065_1_6\\n32_3_023,(죽기전에 도망친다.),30_2_0_065_1_9,0,0.0,0,0
30_2_0_065_1_6,티무스_노래_6,티무스,지옥에서 올라온,0,(티무스의 노래는 곧 절정에 달했다.),(정신을 붙잡고 듣는다.),30_2_0_065_1_7\\n32_3_023,(정신을 잃기전에 도망간다.),30_2_0_065_1_9,0,0.0,0,0
30_2_0_065_1_7,티무스_노래_7,티무스,감성적인,0,(티무스의 노래가 끝을 맺는다.)\\n후우... 어땟어?,정말# 여러의미로 대단했어...,30_2_0_065_1_8,0,0,0,0.0,0,0
30_2_0_065_1_8,티무스_노래_8,티무스,감성적인,0,그래? 고마워.\\n덕분에 자신감이 생겼어.\\n내 노래를 끝까지 들어준 보상이야!\\n이제 나는 이 곡을 그녀에게 들려주러 가야겠어!,뭐...?,32_3_021\\n0,0,0,0,0.0,0,0
30_2_0_065_1_9,티무스_도망,티무스,감성적인,0,라라... 어...?\\n어디가!!!,<확인>,\\n0,0,0,0,0.0,0,0
30_2_0_003_0,퀸투스_슬라임의 원혼_1,퀸투스,귀찮은,0,임무... 처치... 보상...,뭐?,30_2_0_003_1,보상이 뭔데?,30_2_0_003_2\\n32_4_004,0,0.0,0,0
30_2_0_003_1,퀸투스_슬라임의 원혼_1_1,퀸투스,귀찮은,0,파란거... 5마리...,그래,30_2_0_003_1_1\\n32_4_011,파란거 5마리를 어떻게 하라고?,30_2_0_003_1_2\\n32_4_004,0,0.0,0,0
30_2_0_003_1_1,퀸투스_슬라임의 원혼_1_1_1,퀸투스,귀찮은,0,좋아...,<확인>,31_2_4_001\\n0,0,0,0,0.0,0,0
30_2_0_003_1_2,퀸투스_슬라임의 원혼_1_1_2,퀸투스,귀찮은,0,파란색... 떠 다니는거...\\n5마리... 잡아와...,그래,30_2_0_003_1_3\\n32_4_010,파란색에 떠다니는게 뭐야?,30_2_0_003_1_4\\n32_4_004,0,0.0,0,0
30_2_0_003_1_3,퀸투스_슬라임의 원혼_1_1_2_1,퀸투스,귀찮은,0,좋아...,<확인>,31_2_4_002\\n0,0,0,0,0.0,0,0
30_2_0_003_1_4,퀸투스_슬라임의 원혼_1_1_2_2,퀸투스,귀찮은,0,하아...\\n슬라임의 원혼... 5마리...\\n잡아와...,진작 그렇게 말하지,31_2_4_003\\n0,0,0,0,0.0,0,0
30_2_0_003_2,퀸투스_슬라임의 원혼_1_2,퀸투스,귀찮은,0,좋은거...,좋아# 뭘 하면 되는데?,30_2_0_003_2_1,좋은게 뭔데?,30_2_0_003_2_6\\n32_4_004,0,0.0,0,0
30_2_0_003_2_1,퀸투스_슬라임의 원혼_1_2_1,퀸투스,귀찮은,0,파란거... 5마리...,그래,30_2_0_003_2_2\\n32_4_011,파란거 5마리를 어떻게 하라고?,30_2_0_003_2_3\\n32_4_004,0,0.0,0,0
30_2_0_003_2_2,퀸투스_슬라임의 원혼_1_2_1_1,퀸투스,귀찮은,0,좋아...,<확인>,31_2_4_001\\n0,0,0,0,0.0,0,0
30_2_0_003_2_3,퀸투스_슬라임의 원혼_1_2_1_2,퀸투스,귀찮은,0,파란색... 떠 다니는거...\\n5마리... 잡아와...,그래,30_2_0_003_2_4\\n32_4_010,파란색에 떠다니는게 뭐야?,30_2_0_003_2_5\\n32_4_004,0,0.0,0,0
30_2_0_003_2_4,퀸투스_슬라임의 원혼_1_2_1_2_1,퀸투스,귀찮은,0,좋아...,<확인>,31_2_4_002\\n0,0,0,0,0.0,0,0
30_2_0_003_2_5,퀸투스_슬라임의 원혼_1_2_1_2_2,퀸투스,귀찮은,0,하아...\\n슬라임의 원혼... 5마리...\\n잡아와...,진작 그렇게 말하지,31_2_4_003\\n0,0,0,0,0.0,0,0
30_2_0_003_2_6,퀸투스_슬라임의 원혼_1_2_2,퀸투스,귀찮은,0,100골드...,좋아# 뭘 하면 되는데?,30_2_0_003_2_7,보상이 너무 짠데?,30_2_0_003_4_3\\n32_4_004,0,0.0,0,0
30_2_0_003_2_7,퀸투스_슬라임의 원혼_1_2_2_1,퀸투스,귀찮은,0,파란거... 5마리...,그래,30_2_0_003_2_8\\n32_4_011,파란거 5마리를 어떻게 하라고?,30_2_0_003_2_9\\n32_4_004,0,0.0,0,0
30_2_0_003_2_8,퀸투스_슬라임의 원혼_1_2_2_1_1,퀸투스,귀찮은,0,좋아...,<확인>,31_2_4_001\\n0,0,0,0,0.0,0,0
30_2_0_003_2_9,퀸투스_슬라임의 원혼_1_2_2_1_2,퀸투스,귀찮은,0,파란색... 떠 다니는거...\\n5마리... 잡아와...,그래,30_2_0_003_4_1\\n32_4_010,파란색에 떠다니는게 뭐야?,30_2_0_003_4_2\\n32_4_004,0,0.0,0,0
30_2_0_003_4_1,퀸투스_슬라임의 원혼_1_2_2_1_2_1,퀸투스,귀찮은,0,좋아...,<확인>,31_2_4_002\\n0,0,0,0,0.0,0,0
30_2_0_003_4_2,퀸투스_슬라임의 원혼_1_2_2_1_2_2,퀸투스,귀찮은,0,하아...\\n슬라임의 원혼... 5마리...\\n잡아와...,진작 그렇게 말하지,31_2_4_003\\n0,0,0,0,0.0,0,0
30_2_0_003_4_3,퀸투스_슬라임의 원혼_1_2_2_2,퀸투스,귀찮은,0,꺼져...,<확인>,\\n0,0,0,0,0.0,0,0
30_2_0_040_0,퀸투스_색깔,퀸투스,신중한,0,...,안녕,30_2_0_040_1_0,0,0,0,0.0,0,0
30_2_0_040_1_0,퀸투스_색깔_1,퀸투스,신중한,0,...\\n빨강...? 파랑...?,빨강,30_2_0_040_1_1,파랑,30_2_0_040_1_8,0,0.0,0,0
30_2_0_040_1_1,퀸투스_색깔_1_1,퀸투스,신중한,0,좋아...,좋아.,30_2_0_040_1_2,아니야# 역시 파랑이야.,30_2_0_040_1_3,0,0.0,0,0
30_2_0_040_1_2,퀸투스_색깔_1_1_1,퀸투스,신중한,0,...\\n...!\\n좋아...\\n나눠줄게...,좋아...,32_2_006\\n0,0,0,0,0.0,0,0
30_2_0_040_1_3,퀸투스_색깔_1_1_2,퀸투스,신중한,0,...?\\n알겠어...,좋아.,30_2_0_040_1_4,0,0,0,0.0,0,0
30_2_0_040_1_4,퀸투스_색깔_1_1_2_1,퀸투스,신중한,0,...\\n...!\\n하아...,무슨일이야?,30_2_0_040_1_5,0,0,0,0.0,0,0
30_2_0_040_1_5,퀸투스_색깔_1_1_2_1_1,퀸투스,신중한,0,꺼져...,엥?,\\n0,0,0,0,0.0,0,0
30_2_0_040_1_6,퀸투스_색깔_1_2,퀸투스,신중한,0,좋아...,좋아.,30_2_0_040_1_7,아니야# 역시 빨강이야.,30_2_0_040_1_8,0,0.0,0,0
30_2_0_040_1_7,퀸투스_색깔_1_2_1,퀸투스,신중한,0,...\\n...!\\n좋아...\\n나눠줄게...,좋아...,32_2_007\\n0,0,0,0,0.0,0,0
30_2_0_040_1_8,퀸투스_색깔_1_2_2,퀸투스,신중한,0,...?\\n알겠어...,좋아.,30_2_0_040_1_9,0,0,0,0.0,0,0
30_2_0_040_1_9,퀸투스_색깔_1_2_2_1,퀸투스,신중한,0,...\\n...!\\n하아...,무슨일이야?,30_2_0_040_4_0,0,0,0,0.0,0,0
30_2_0_040_4_0,퀸투스_색깔_1_2_2_1_1,퀸투스,신중한,0,꺼져...,엥?,\\n0,0,0,0,0.0,0,0
30_2_0_042_0,퀸투스_포션 조합,퀸투스,열정적인 귀차니스트,0,...,안녕.,30_2_0_042_1_0,0,0,0,0.0,0,0
30_2_0_042_1_0,퀸투스_포션 조합_1,퀸투스,열정적인 귀차니스트,0,...\\n너...\\n조합... 박식...?,무슨 조합?,30_2_0_042_1_1,0,0,0,0.0,0,0
30_2_0_042_1_1,퀸투스_포션 조합_1_1,퀸투스,열정적인 귀차니스트,0,체력 포션(대)...\\n재료... 기억 안 나...,아# 나 재료 뭔지 알아.,30_2_0_042_1_2,미안# 나도 잘 모르겠어.,30_2_0_042_2_0,N,50,아# 나 그거 조합식 있어.,30_2_0_042_3_0
30_2_0_042_1_2,퀸투스_포션 조합_1_1_1,퀸투스,열정적인 귀차니스트,0,좋아...\\n알려줘...\\n만들면... 나눠줄게...,좋아.,30_2_0_042_1_3,0,0,0,0.0,0,0
30_2_0_042_1_3,퀸투스_포션 조합_1_1_1_1,퀸투스,열정적인 귀차니스트,0,첫 번째...?,레드스톤 가루,30_2_0_042_1_4,옐로우스톤 가루,30_2_0_042_1_5,0,0.0,0,0
30_2_0_042_1_4,퀸투스_포션 조합_R,퀸투스,열정적인 귀차니스트,0,두 번째...?,설탕,30_2_0_042_1_6,민트,30_2_0_042_1_7,0,0.0,0,0
30_2_0_042_1_5,퀸투스_포션 조합_Y,퀸투스,열정적인 귀차니스트,0,두 번째...?,설탕,30_2_0_042_1_8,민트,30_2_0_042_1_9,0,0.0,0,0
30_2_0_042_1_6,퀸투스_포션 조합_RS,퀸투스,열정적인 귀차니스트,0,마지막...?,귀신들의 왕의 눈물,30_2_0_042_4_0,불의 정령의 용암,30_2_0_042_4_1,0,0.0,0,0
30_2_0_042_1_7,퀸투스_포션 조합_RM,퀸투스,열정적인 귀차니스트,0,마지막...?,귀신들의 왕의 눈물,30_2_0_042_4_2,불의 정령의 용암,30_2_0_042_4_3,0,0.0,0,0
30_2_0_042_1_8,퀸투스_포션 조합_YS,퀸투스,열정적인 귀차니스트,0,마지막...?,귀신들의 왕의 눈물,30_2_0_042_4_4,불의 정령의 용암,30_2_0_042_4_5,0,0.0,0,0
30_2_0_042_1_9,퀸투스_포션 조합_YM,퀸투스,열정적인 귀차니스트,0,마지막...?,귀신들의 왕의 눈물,30_2_0_042_4_6,불의 정령의 용암,30_2_0_042_4_7,0,0.0,0,0
30_2_0_042_2_0,퀸투스_포션 조합_2,퀸투스,열정적인 귀차니스트,0,그래...\\n아... 너...\\n포션(대)... 있어...?,있는데# 왜?,30_2_0_042_2_1,0,0,0,0.0,0,0
30_2_0_042_2_1,퀸투스_포션 조합_2_1,퀸투스,열정적인 귀차니스트,0,원본... 분석...\\n그 후... 조합...,분석해서 직접 제조한다고? 좋아. (빌려준다.),30_2_0_042_2_2,0,0,0,0.0,0,0
30_2_0_042_2_2,퀸투스_포션 조합_2_1_1,퀸투스,열정적인 귀차니스트,0,고마워...\\n잠시... 대기...,(퀸투스는 포션을 맛보더니 곧 작업을 시작했다.),30_2_0_042_2_3,0,0,0,0.0,0,0
30_2_0_042_2_3,퀸투스_포션 조합_2_1_1_1,퀸투스,열정적인 귀차니스트,0,...\\n성공...?\\n모르겠어...\\n어쨋든... 네 도움... 감사...\\n답례...,고마워.,32_2_011\\n0,0,0,0,0.0,0,0
30_2_0_042_3_0,퀸투스_포션 조합_3,퀸투스,열정적인 귀차니스트,0,정말...?\\n좋아... 알려줘...\\n답례... 듬뿍...,(레시피를 꺼내 알려준다.),30_2_0_042_3_1,0,0,0,0.0,0,0
30_2_0_042_3_1,퀸투스_포션 조합_3_1,퀸투스,열정적인 귀차니스트,0,좋아...\\n완성이야...\\n답례...,고마워.,30_2_0_042_3_2,0,0,0,0.0,0,0
30_2_0_042_3_2,퀸투스_포션 조합_3_1_1,퀸투스,열정적인 귀차니스트,0,나야말로...,<확인>,32_2_016\\n0,0,0,0,0.0,0,0
30_2_0_042_4_0,퀸투스_포션 조합_RSP,퀸투스,열정적인 귀차니스트,0,좋아...\\n이제 섞을게...,좋아...,30_2_0_042_5_0,0,0,0,0.0,0,0
30_2_0_042_4_1,퀸투스_포션 조합_RSG,퀸투스,열정적인 귀차니스트,0,좋아...\\n이제 섞을게...,좋아...,30_2_0_042_5_3,0,0,0,0.0,0,0
30_2_0_042_4_2,퀸투스_포션 조합_RMP,퀸투스,열정적인 귀차니스트,0,좋아...\\n이제 섞을게...,좋아...,30_2_0_042_6_0,0,0,0,0.0,0,0
30_2_0_042_4_3,퀸투스_포션 조합_RMG,퀸투스,열정적인 귀차니스트,0,좋아...\\n이제 섞을게...,좋아...,30_2_0_042_6_6,0,0,0,0.0,0,0
30_2_0_042_4_4,퀸투스_포션 조합_YSP,퀸투스,열정적인 귀차니스트,0,좋아...\\n이제 섞을게...,좋아...,30_2_0_042_7_2,0,0,0,0.0,0,0
30_2_0_042_4_5,퀸투스_포션 조합_YSG,퀸투스,열정적인 귀차니스트,0,좋아...\\n이제 섞을게...,좋아...,30_2_0_042_7_8,0,0,0,0.0,0,0
30_2_0_042_4_6,퀸투스_포션 조합_YMP,퀸투스,열정적인 귀차니스트,0,좋아...\\n이제 섞을게...,좋아...,30_2_0_042_8_4,0,0,0,0.0,0,0
30_2_0_042_4_7,퀸투스_포션 조합_YMG,퀸투스,열정적인 귀차니스트,0,좋아...\\n이제 섞을게...,좋아...,30_2_0_042_9_1,0,0,0,0.0,0,0
30_2_0_042_5_0,퀸투스_포션 조합_RSP_1,퀸투스,열정적인 귀차니스트,0,...\\n...!\\n이건...!,(퀸투스가 재료를 섞자 빛이나기 시작했다.),30_2_0_042_5_1,0,0,0,0.0,0,0
30_2_0_042_5_1,퀸투스_포션 조합_RSP_2,퀸투스,열정적인 귀차니스트,0,(퍼엉!)\\n(재료가 폭발했다!),으앗!,30_2_0_042_5_2,0,0,0,0.0,0,0
30_2_0_042_5_2,퀸투스_포션 조합_RSP_3,퀸투스,열정적인 귀차니스트,0,...!!!!\\n꺼져!!,<확인>,32_3_010\\n0,0,0,0,0.0,0,0
